GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Not Hispanic or Latino,Margin of Error; Total: - Not Hispanic or Latino,Estimate; Total: - Hispanic or Latino,Margin of Error; Total: - Hispanic or Latino
0500000US24009,24009,"Calvert County, Maryland",90114,*****,87132,*****,2982,*****
0500000US24011,24011,"Caroline County, Maryland",32661,*****,30676,*****,1985,*****
0500000US24013,24013,"Carroll County, Maryland",167444,*****,162580,*****,4864,*****
0500000US24015,24015,"Cecil County, Maryland",101960,*****,97976,*****,3984,*****
0500000US24017,24017,"Charles County, Maryland",152754,*****,145103,*****,7651,*****
0500000US24019,24019,"Dorchester County, Maryland",32534,*****,31121,*****,1413,*****
0500000US24021,24021,"Frederick County, Maryland",241373,*****,221824,*****,19549,*****
0500000US24023,24023,"Garrett County, Maryland",29813,*****,29534,*****,279,*****
0500000US24025,24025,"Harford County, Maryland",248966,*****,239007,*****,9959,*****
0500000US24027,24027,"Howard County, Maryland",304115,*****,285083,*****,19032,*****
0500000US24029,24029,"Kent County, Maryland",19923,*****,19065,*****,858,*****
0500000US24031,24031,"Montgomery County, Maryland",1017859,*****,831634,*****,186225,*****
0500000US24033,24033,"Prince George's County, Maryland",892816,*****,747820,*****,144996,*****
0500000US24035,24035,"Queen Anne's County, Maryland",48600,*****,46961,*****,1639,*****
0500000US24037,24037,"St. Mary's County, Maryland",109614,*****,104675,*****,4939,*****
0500000US24039,24039,"Somerset County, Maryland",25980,*****,25055,*****,925,*****
0500000US24041,24041,"Talbot County, Maryland",37799,*****,35543,*****,2256,*****
0500000US24043,24043,"Washington County, Maryland",149270,*****,143250,*****,6020,*****
0500000US24045,24045,"Wicomico County, Maryland",101182,*****,96189,*****,4993,*****
0500000US24047,24047,"Worcester County, Maryland",51519,*****,49829,*****,1690,*****
0500000US24510,24510,"Baltimore city, Maryland",622454,*****,593962,*****,28492,*****
0500000US25001,25001,"Barnstable County, Massachusetts",214766,*****,209215,*****,5551,*****
0500000US25003,25003,"Berkshire County, Massachusetts",129288,*****,124208,*****,5080,*****
0500000US25005,25005,"Bristol County, Massachusetts",552763,*****,515441,*****,37322,*****
0500000US25007,25007,"Dukes County, Massachusetts",17048,*****,16915,103,133,103
0500000US25009,25009,"Essex County, Massachusetts",763849,*****,625001,*****,138848,*****
0500000US25011,25011,"Franklin County, Massachusetts",71144,*****,68568,*****,2576,*****
0500000US25013,25013,"Hampden County, Massachusetts",468041,*****,361655,*****,106386,*****
0500000US25015,25015,"Hampshire County, Massachusetts",160759,*****,152487,*****,8272,*****
0500000US25017,25017,"Middlesex County, Massachusetts",1556116,*****,1442371,*****,113745,*****
0500000US25019,25019,"Nantucket County, Massachusetts",10556,*****,9482,441,1074,441
0500000US25021,25021,"Norfolk County, Massachusetts",687721,*****,661305,*****,26416,*****
0500000US25023,25023,"Plymouth County, Massachusetts",503681,*****,485895,*****,17786,*****
0500000US25025,25025,"Suffolk County, Massachusetts",758919,*****,596984,*****,161935,*****
0500000US25027,25027,"Worcester County, Massachusetts",810935,*****,728131,*****,82804,*****
0500000US26001,26001,"Alcona County, Michigan",10550,*****,10407,*****,143,*****
0500000US26003,26003,"Alger County, Michigan",9476,*****,9353,*****,123,*****
0500000US26005,26005,"Allegan County, Michigan",112837,*****,104976,*****,7861,*****
0500000US26007,26007,"Alpena County, Michigan",29068,*****,28705,*****,363,*****
0500000US26009,26009,"Antrim County, Michigan",23267,*****,22817,*****,450,*****
0500000US26011,26011,"Arenac County, Michigan",15424,*****,15143,*****,281,*****
0500000US26013,26013,"Baraga County, Michigan",8690,*****,8577,*****,113,*****
0500000US26015,26015,"Barry County, Michigan",59147,*****,57648,*****,1499,*****
0500000US26017,26017,"Bay County, Michigan",106698,*****,101403,*****,5295,*****
0500000US26019,26019,"Benzie County, Michigan",17437,*****,17071,*****,366,*****
0500000US26021,26021,"Berrien County, Michigan",155565,*****,147805,*****,7760,*****
0500000US26023,26023,"Branch County, Michigan",43706,*****,41845,*****,1861,*****
0500000US26025,26025,"Calhoun County, Michigan",134790,*****,128451,*****,6339,*****
0500000US26027,26027,"Cass County, Michigan",51952,*****,50228,*****,1724,*****
0500000US26029,26029,"Charlevoix County, Michigan",26134,*****,25703,*****,431,*****
0500000US26031,26031,"Cheboygan County, Michigan",25690,*****,25366,*****,324,*****
0500000US26033,26033,"Chippewa County, Michigan",38586,*****,37960,*****,626,*****
0500000US26035,26035,"Clare County, Michigan",30710,*****,30143,*****,567,*****
0500000US26037,26037,"Clinton County, Michigan",76905,*****,73591,*****,3314,*****
0500000US26039,26039,"Crawford County, Michigan",13895,*****,13662,*****,233,*****
0500000US26041,26041,"Delta County, Michigan",36712,*****,36329,*****,383,*****
0500000US26043,26043,"Dickinson County, Michigan",26012,*****,25676,*****,336,*****
0500000US26045,26045,"Eaton County, Michigan",108341,*****,102790,*****,5551,*****
0500000US26047,26047,"Emmet County, Michigan",33018,*****,32512,*****,506,*****
0500000US26049,26049,"Genesee County, Michigan",415874,*****,402566,*****,13308,*****
0500000US26051,26051,"Gladwin County, Michigan",25501,*****,25170,*****,331,*****
0500000US26053,26053,"Gogebic County, Michigan",15824,*****,15641,*****,183,*****
0500000US26055,26055,"Grand Traverse County, Michigan",89907,*****,87583,*****,2324,*****
0500000US26057,26057,"Gratiot County, Michigan",41878,*****,39543,*****,2335,*****
0500000US26059,26059,"Hillsdale County, Michigan",46178,*****,45239,*****,939,*****
0500000US26061,26061,"Houghton County, Michigan",36660,*****,36134,*****,526,*****
0500000US26063,26063,"Huron County, Michigan",32290,*****,31605,*****,685,*****
0500000US26065,26065,"Ingham County, Michigan",283491,*****,262139,*****,21352,*****
0500000US26067,26067,"Ionia County, Michigan",64064,*****,61082,*****,2982,*****
0500000US26069,26069,"Iosco County, Michigan",25401,*****,24896,*****,505,*****
0500000US26071,26071,"Iron County, Michigan",11507,*****,11313,*****,194,*****
0500000US26073,26073,"Isabella County, Michigan",70669,*****,68080,*****,2589,*****
0500000US26075,26075,"Jackson County, Michigan",159759,*****,154531,*****,5228,*****
0500000US26077,26077,"Kalamazoo County, Michigan",256752,*****,245149,*****,11603,*****
0500000US26079,26079,"Kalkaska County, Michigan",17230,*****,16943,*****,287,*****
0500000US26081,26081,"Kent County, Michigan",622590,*****,560066,*****,62524,*****
0500000US26083,26083,"Keweenaw County, Michigan",2198,*****,2178,12,20,12
0500000US26085,26085,"Lake County, Michigan",11426,*****,11146,*****,280,*****
0500000US26087,26087,"Lapeer County, Michigan",88235,*****,84318,*****,3917,*****
0500000US26089,26089,"Leelanau County, Michigan",21772,*****,20909,*****,863,*****
0500000US26091,26091,"Lenawee County, Michigan",98902,*****,91390,*****,7512,*****
0500000US26093,26093,"Livingston County, Michigan",184591,*****,180601,*****,3990,*****
0500000US26095,26095,"Luce County, Michigan",6477,*****,6309,63,168,63
0500000US26097,26097,"Mackinac County, Michigan",11044,*****,10884,*****,160,*****
0500000US26099,26099,"Macomb County, Michigan",854689,*****,833896,*****,20793,*****
0500000US26101,26101,"Manistee County, Michigan",24536,*****,23841,*****,695,*****
0500000US26103,26103,"Marquette County, Michigan",67582,*****,66641,*****,941,*****
0500000US26105,26105,"Mason County, Michigan",28711,*****,27471,*****,1240,*****
0500000US26107,26107,"Mecosta County, Michigan",43301,*****,42423,*****,878,*****
0500000US26109,26109,"Menominee County, Michigan",23717,*****,23344,*****,373,*****
0500000US26111,26111,"Midland County, Michigan",83624,*****,81620,*****,2004,*****
0500000US26113,26113,"Missaukee County, Michigan",14988,*****,14616,*****,372,*****
0500000US26115,26115,"Monroe County, Michigan",150436,*****,145447,*****,4989,*****
0500000US26117,26117,"Montcalm County, Michigan",63004,*****,60937,*****,2067,*****
0500000US26119,26119,"Montmorency County, Michigan",9401,*****,9287,*****,114,*****
0500000US26121,26121,"Muskegon County, Michigan",171483,*****,162595,*****,8888,*****
0500000US26123,26123,"Newaygo County, Michigan",48029,*****,45269,*****,2760,*****
0500000US26125,26125,"Oakland County, Michigan",1229503,*****,1183934,*****,45569,*****
0500000US26127,26127,"Oceana County, Michigan",26229,*****,22492,*****,3737,*****
0500000US26129,26129,"Ogemaw County, Michigan",21222,*****,20835,*****,387,*****
0500000US26131,26131,"Ontonagon County, Michigan",6298,*****,6231,*****,67,*****
0500000US26133,26133,"Osceola County, Michigan",23234,*****,22869,*****,365,*****
0500000US26135,26135,"Oscoda County, Michigan",8444,*****,8338,*****,106,*****
0500000US26137,26137,"Otsego County, Michigan",24141,*****,23775,*****,366,*****
0500000US26139,26139,"Ottawa County, Michigan",273136,*****,247932,*****,25204,*****
0500000US26141,26141,"Presque Isle County, Michigan",13037,*****,12899,*****,138,*****
0500000US26143,26143,"Roscommon County, Michigan",24068,*****,23736,*****,332,*****
0500000US26145,26145,"Saginaw County, Michigan",196479,*****,180617,*****,15862,*****
0500000US26147,26147,"St. Clair County, Michigan",160429,*****,155451,*****,4978,*****
0500000US26149,26149,"St. Joseph County, Michigan",61022,*****,56632,*****,4390,*****
0500000US26151,26151,"Sanilac County, Michigan",42014,*****,40489,*****,1525,*****
0500000US26153,26153,"Schoolcraft County, Michigan",8288,*****,8213,*****,75,*****
0500000US26155,26155,"Shiawassee County, Michigan",69113,*****,67229,*****,1884,*****
0500000US26157,26157,"Tuscola County, Michigan",54420,*****,52694,*****,1726,*****
0500000US26159,26159,"Van Buren County, Michigan",75351,*****,67156,*****,8195,*****
0500000US26161,26161,"Washtenaw County, Michigan",354092,*****,338618,*****,15474,*****
0500000US26163,26163,"Wayne County, Michigan",1778969,*****,1680277,*****,98692,*****
0500000US26165,26165,"Wexford County, Michigan",32751,*****,32170,*****,581,*****
0500000US27001,27001,"Aitkin County, Minnesota",15839,*****,15661,*****,178,*****
0500000US27003,27003,"Anoka County, Minnesota",338764,*****,325512,*****,13252,*****
0500000US27005,27005,"Becker County, Minnesota",33138,*****,32556,*****,582,*****
0500000US27007,27007,"Beltrami County, Minnesota",45434,*****,44565,*****,869,*****
0500000US27009,27009,"Benton County, Minnesota",39221,*****,38476,*****,745,*****
0500000US27011,27011,"Big Stone County, Minnesota",5134,*****,5077,*****,57,*****
0500000US27013,27013,"Blue Earth County, Minnesota",65125,*****,63205,*****,1920,*****
0500000US27015,27015,"Brown County, Minnesota",25391,*****,24440,*****,951,*****
0500000US27017,27017,"Carlton County, Minnesota",35443,*****,34864,*****,579,*****
0500000US27019,27019,"Carver County, Minnesota",95715,*****,91807,*****,3908,*****
0500000US27021,27021,"Cass County, Minnesota",28519,*****,28054,*****,465,*****
0500000US27023,27023,"Chippewa County, Minnesota",12154,*****,11464,*****,690,*****
0500000US27025,27025,"Chisago County, Minnesota",53834,*****,52855,*****,979,*****
0500000US27027,27027,"Clay County, Minnesota",60879,*****,58412,*****,2467,*****
0500000US27029,27029,"Clearwater County, Minnesota",8752,*****,8614,*****,138,*****
0500000US27031,27031,"Cook County, Minnesota",5194,*****,5105,*****,89,*****
0500000US27033,27033,"Cottonwood County, Minnesota",11632,*****,10814,*****,818,*****
0500000US27035,27035,"Crow Wing County, Minnesota",63048,*****,62228,*****,820,*****
0500000US27037,27037,"Dakota County, Minnesota",408456,*****,382132,*****,26324,*****
0500000US27039,27039,"Dodge County, Minnesota",20290,*****,19307,*****,983,*****
0500000US27041,27041,"Douglas County, Minnesota",36620,*****,36131,*****,489,*****
0500000US27043,27043,"Faribault County, Minnesota",14230,*****,13362,*****,868,*****
0500000US27045,27045,"Fillmore County, Minnesota",20843,*****,20608,*****,235,*****
0500000US27047,27047,"Freeborn County, Minnesota",30897,*****,28027,*****,2870,*****
0500000US27049,27049,"Goodhue County, Minnesota",46377,*****,44929,*****,1448,*****
0500000US27051,27051,"Grant County, Minnesota",5961,*****,5856,*****,105,*****
0500000US27053,27053,"Hennepin County, Minnesota",1197776,*****,1116057,*****,81719,*****
0500000US27055,27055,"Houston County, Minnesota",18812,*****,18660,*****,152,*****
0500000US27057,27057,"Hubbard County, Minnesota",20574,*****,20211,*****,363,*****
0500000US27059,27059,"Isanti County, Minnesota",38296,*****,37621,*****,675,*****
0500000US27061,27061,"Itasca County, Minnesota",45354,*****,44799,*****,555,*****
0500000US27063,27063,"Jackson County, Minnesota",10211,*****,9881,*****,330,*****
0500000US27065,27065,"Kanabec County, Minnesota",16003,*****,15742,*****,261,*****
0500000US27067,27067,"Kandiyohi County, Minnesota",42444,*****,37535,*****,4909,*****
0500000US27069,27069,"Kittson County, Minnesota",4480,*****,4393,*****,87,*****
0500000US27071,27071,"Koochiching County, Minnesota",13054,*****,13044,26,10,26
0500000US27073,27073,"Lac qui Parle County, Minnesota",7023,*****,6903,24,120,24
0500000US27075,27075,"Lake County, Minnesota",10750,*****,10616,*****,134,*****
0500000US27077,27077,"Lake of the Woods County, Minnesota",3949,*****,3910,47,39,47
0500000US27079,27079,"Le Sueur County, Minnesota",27707,*****,26165,*****,1542,*****
0500000US27081,27081,"Lincoln County, Minnesota",5808,*****,5707,*****,101,*****
0500000US27083,27083,"Lyon County, Minnesota",25699,*****,24092,*****,1607,*****
0500000US27085,27085,"McLeod County, Minnesota",36046,*****,34146,*****,1900,*****
0500000US27087,27087,"Mahnomen County, Minnesota",5496,*****,5335,*****,161,*****
0500000US27089,27089,"Marshall County, Minnesota",9453,*****,9072,*****,381,*****
0500000US27091,27091,"Martin County, Minnesota",20350,*****,19552,*****,798,*****
0500000US27093,27093,"Meeker County, Minnesota",23129,*****,22340,*****,789,*****
0500000US27095,27095,"Mille Lacs County, Minnesota",25809,*****,25340,*****,469,*****
0500000US27097,27097,"Morrison County, Minnesota",32962,*****,32495,*****,467,*****
0500000US27099,27099,"Mower County, Minnesota",39227,*****,34946,*****,4281,*****
0500000US27101,27101,"Murray County, Minnesota",8529,*****,8253,*****,276,*****
0500000US27103,27103,"Nicollet County, Minnesota",33086,*****,31743,*****,1343,*****
0500000US27105,27105,"Nobles County, Minnesota",21687,*****,16193,*****,5494,*****
0500000US27107,27107,"Norman County, Minnesota",6692,*****,6383,*****,309,*****
0500000US27109,27109,"Olmsted County, Minnesota",148736,*****,141916,*****,6820,*****
0500000US27111,27111,"Otter Tail County, Minnesota",57511,*****,55799,*****,1712,*****
0500000US27113,27113,"Pennington County, Minnesota",14110,*****,13643,*****,467,*****
0500000US27115,27115,"Pine County, Minnesota",29218,*****,28440,*****,778,*****
0500000US27117,27117,"Pipestone County, Minnesota",9354,*****,8916,*****,438,*****
0500000US27119,27119,"Polk County, Minnesota",31547,*****,29707,*****,1840,*****
0500000US27121,27121,"Pope County, Minnesota",10948,*****,10828,*****,120,*****
0500000US27123,27123,"Ramsey County, Minnesota",527411,*****,488906,*****,38505,*****
0500000US27125,27125,"Red Lake County, Minnesota",4061,*****,3938,*****,123,*****
0500000US27127,27127,"Redwood County, Minnesota",15723,*****,15306,*****,417,*****
0500000US27129,27129,"Renville County, Minnesota",15171,*****,14027,*****,1144,*****
0500000US27131,27131,"Rice County, Minnesota",64886,*****,59821,*****,5065,*****
0500000US27133,27133,"Rock County, Minnesota",9563,*****,9330,*****,233,*****
0500000US27135,27135,"Roseau County, Minnesota",15615,*****,15463,*****,152,*****
0500000US27137,27137,"St. Louis County, Minnesota",200506,*****,197655,*****,2851,*****
0500000US27139,27139,"Scott County, Minnesota",137322,*****,130894,*****,6428,*****
0500000US27141,27141,"Sherburne County, Minnesota",90401,*****,88262,*****,2139,*****
0500000US27143,27143,"Sibley County, Minnesota",15021,*****,13793,*****,1228,*****
0500000US27145,27145,"Stearns County, Minnesota",152595,*****,147952,*****,4643,*****
0500000US27147,27147,"Steele County, Minnesota",36523,*****,33923,*****,2600,*****
0500000US27149,27149,"Stevens County, Minnesota",9771,*****,9370,*****,401,*****
0500000US27151,27151,"Swift County, Minnesota",9525,*****,9132,*****,393,*****
0500000US27153,27153,"Todd County, Minnesota",24466,*****,23131,*****,1335,*****
0500000US27155,27155,"Traverse County, Minnesota",3429,*****,3362,*****,67,*****
0500000US27157,27157,"Wabasha County, Minnesota",21381,*****,20766,*****,615,*****
0500000US27159,27159,"Wadena County, Minnesota",13759,*****,13536,*****,223,*****
0500000US27161,27161,"Waseca County, Minnesota",19076,*****,17996,*****,1080,*****
0500000US27163,27163,"Washington County, Minnesota",246670,*****,237435,*****,9235,*****
0500000US27165,27165,"Watonwan County, Minnesota",11054,*****,8608,*****,2446,*****
0500000US27167,27167,"Wilkin County, Minnesota",6526,*****,6374,*****,152,*****
